municipio_sae;clave_provincial;municipio_code;number_mun_code;municipio;tipo;rama;escuela;number_escuela;cue;cs;dmclc;dmc;cupo_total;long;lat;ubicacion_cue;zona
E ECHEVERRIA;0030BS0011;30;2;ESTEBAN ECHEVERRIA;SECUNDARIAS;BS;11;2;617388;116;0;0;116;-58.50262618;-34.82440418;Urbano                        ;Urbano
E ECHEVERRIA;0030BS0016;30;2;ESTEBAN ECHEVERRIA;SECUNDARIAS;BS;16;2;618632;164;0;0;164;-58.4848052;-34.79501507;Urbano                        ;Urbano
E ECHEVERRIA;0030BS0017;30;2;ESTEBAN ECHEVERRIA;SECUNDARIAS;BS;17;2;617394;0;42;0;42;-58.47821351;-34.78236023;Urbano                        ;Urbano
E ECHEVERRIA;0030BS0019;30;2;ESTEBAN ECHEVERRIA;SECUNDARIAS;BS;19;2;617395;0;60;0;60;-58.48609573;-34.83100288;Urbano                        ;Urbano
E ECHEVERRIA;0030BS0024;30;2;ESTEBAN ECHEVERRIA;SECUNDARIAS;BS;24;2;618075;144;0;0;144;-58.488782;-34.784382;Urbano                        ;Urbano
E ECHEVERRIA;0030BS0026;30;2;ESTEBAN ECHEVERRIA;SECUNDARIAS;BS;26;2;617900;0;66;0;66;-58.5000774;-34.76151942;Urbano                        ;Urbano
E ECHEVERRIA;0030BS0031;30;2;ESTEBAN ECHEVERRIA;SECUNDARIAS;BS;31;2;617904;0;50;0;50;-58.50286577;-34.84528788;Urbano                        ;Urbano
E ECHEVERRIA;0030MS0003;30;2;ESTEBAN ECHEVERRIA;SECUNDARIAS;MS;3;1;609029;63;0;0;63;-58.44864901;-34.80173113;Urbano                        ;Urbano
E ECHEVERRIA;0030MS0005;30;2;ESTEBAN ECHEVERRIA;SECUNDARIAS;MS;5;1;608388;241;0;0;241;-58.4897101;-34.78519391;Urbano                        ;Urbano
E ECHEVERRIA;0030MS0006;30;2;ESTEBAN ECHEVERRIA;SECUNDARIAS;MS;6;1;609171;228;0;0;228;-58.4393458;-34.81767703;Urbano                        ;Urbano
E ECHEVERRIA;0030MS0007;30;2;ESTEBAN ECHEVERRIA;SECUNDARIAS;MS;7;1;608927;319;0;0;319;-58.43961122;-34.84107757;Urbano                        ;Urbano
E ECHEVERRIA;0030MS0008;30;2;ESTEBAN ECHEVERRIA;SECUNDARIAS;MS;8;1;608916;180;0;0;180;-58.49945408;-34.82621945;Urbano                        ;Urbano
E ECHEVERRIA;0030MS0011;30;2;ESTEBAN ECHEVERRIA;SECUNDARIAS;MS;11;2;609032;242;0;0;242;-58.47375995;-34.83317258;Urbano                        ;Urbano
E ECHEVERRIA;0030MS0012;30;2;ESTEBAN ECHEVERRIA;SECUNDARIAS;MS;12;2;609174;42;0;0;42;-58.476403;-34.806315;Urbano                        ;Urbano
E ECHEVERRIA;0030MS0013;30;2;ESTEBAN ECHEVERRIA;SECUNDARIAS;MS;13;2;608503;170;0;0;170;-58.497687;-34.811582;Urbano                        ;Urbano
E ECHEVERRIA;0030MS0014;30;2;ESTEBAN ECHEVERRIA;SECUNDARIAS;MS;14;2;609172;165;0;0;165;-58.4764502;-34.80640965;Urbano                        ;Urbano
E ECHEVERRIA;0030MS0016;30;2;ESTEBAN ECHEVERRIA;SECUNDARIAS;MS;16;2;617010;200;0;0;200;-58.4866772;-34.76529367;Urbano                        ;Urbano
E ECHEVERRIA;0030MS0019;30;2;ESTEBAN ECHEVERRIA;SECUNDARIAS;MS;19;2;618082;0;0;400;400;-58.519872;-34.784792;Urbano                        ;Urbano
E ECHEVERRIA;0030MS0020;30;2;ESTEBAN ECHEVERRIA;SECUNDARIAS;MS;20;2;617396;46;0;0;46;-58.480131;-34.767747;Urbano                        ;Urbano
E ECHEVERRIA;0030MS0021;30;2;ESTEBAN ECHEVERRIA;SECUNDARIAS;MS;21;2;617384;205;0;0;205;-58.486847;-34.822482;Urbano                        ;Urbano
E ECHEVERRIA;0030MS0022;30;2;ESTEBAN ECHEVERRIA;SECUNDARIAS;MS;22;2;618628;47;0;0;47;-58.473198;-34.84475;Urbano                        ;Urbano
E ECHEVERRIA;0030MS0023;30;2;ESTEBAN ECHEVERRIA;SECUNDARIAS;MS;23;2;618631;0;58;0;58;-58.488516;-34.812276;Urbano                        ;Urbano
E ECHEVERRIA;0030MS0024;30;2;ESTEBAN ECHEVERRIA;SECUNDARIAS;MS;24;2;618824;0;42;0;42;-58.465206;-34.847617;Urbano                        ;Urbano
E ECHEVERRIA;0030MS0025;30;2;ESTEBAN ECHEVERRIA;SECUNDARIAS;MS;25;2;617903;180;0;0;180;-58.477396;-34.796271;Urbano                        ;Urbano
E ECHEVERRIA;0030MS0026;30;2;ESTEBAN ECHEVERRIA;SECUNDARIAS;MS;26;2;617899;42;0;0;42;-58.502136;-34.862021;Urbano                        ;Urbano
E ECHEVERRIA;0030MS0027;30;2;ESTEBAN ECHEVERRIA;SECUNDARIAS;MS;27;2;619722;140;0;0;140;-58.502531;-34.737704;Urbano                        ;Urbano
E ECHEVERRIA;0030MT0001;30;2;ESTEBAN ECHEVERRIA;SECUNDARIAS;MT;1;1;615476;0;298;0;298;-58.46523516;-34.8404102;Urbano                        ;Urbano
ENSENADA;0114DE0701;114;3;ENSENADA;SECUNDARIAS;DE;701;3;607115;34;0;0;34;-57.92230989;-34.855522;12;Urbano
ENSENADA;0114MS0002;114;3;ENSENADA;SECUNDARIAS;MS;2;1;610258;247;0;0;247;-57.978688;-34.81399;Urbano                        ;Urbano
ENSENADA;0114MS0004;114;3;ENSENADA;SECUNDARIAS;MS;4;1;618493;147;0;0;147;-57.935754;-34.895542;Urbano                        ;Urbano
ENSENADA;0114MS0005;114;3;ENSENADA;SECUNDARIAS;MS;5;1;617842;0;32;0;32;-57.915419;-34.876985;Urbano                        ;Urbano
ENSENADA;0114MS0006;114;3;ENSENADA;SECUNDARIAS;MS;6;1;617841;0;67;0;67;-57.917543;-34.863562;Urbano                        ;Urbano
ENSENADA;0114MS0007;114;3;ENSENADA;SECUNDARIAS;MS;7;1;617840;0;76;0;76;-57.943131;-34.83827;Urbano                        ;Urbano
ENSENADA;0114MS0008;114;3;ENSENADA;SECUNDARIAS;MS;8;1;617297;170;0;0;170;-57.9082;-34.857884;Urbano                        ;Urbano
ENSENADA;0114MS0009;114;3;ENSENADA;SECUNDARIAS;MS;9;1;617261;0;124;0;124;-57.900163;-34.864863;Urbano                        ;Urbano
ENSENADA;0114MT0001;114;3;ENSENADA;SECUNDARIAS;MT;1;1;607122;0;90;0;90;-57.91428305;-34.86001426;Urbano                        ;Urbano
ENSENADA;0114MT0002;114;3;ENSENADA;SECUNDARIAS;MT;2;1;610272;0;220;0;220;-57.9104457;-34.86992606;Urbano                        ;Urbano
ESCOBAR;0116BS0009;116;3;ESCOBAR;SECUNDARIAS;BS;9;1;617637;80;0;0;80;-58.81305971;-34.37889433;Urbano                        ;Urbano
ESCOBAR;0116MS0001;116;3;ESCOBAR;SECUNDARIAS;MS;1;1;608303;175;0;0;175;-58.74933788;-34.42094535;Urbano                        ;Urbano
ESCOBAR;0116MS0002;116;3;ESCOBAR;SECUNDARIAS;MS;2;1;610155;90;0;0;90;-58.82645647;-34.38554371;Urbano                        ;Urbano
ESCOBAR;0116MS0003;116;3;ESCOBAR;SECUNDARIAS;MS;3;1;607099;140;0;0;140;-58.77684569;-34.33800656;Urbano                        ;Urbano
ESCOBAR;0116MS0004;116;3;ESCOBAR;SECUNDARIAS;MS;4;1;610963;150;0;0;150;-58.73812635;-34.3880971;Urbano                        ;Urbano
ESCOBAR;0116MS0006;116;3;ESCOBAR;SECUNDARIAS;MS;6;1;618386;0;170;0;170;-58.8048195;-34.35693081;Urbano                        ;Urbano
ESCOBAR;0116MS0007;116;3;ESCOBAR;SECUNDARIAS;MS;7;1;617296;0;193;0;193;-58.75253307;-34.41933309;Urbano                        ;Urbano
ESCOBAR;0116MS0008;116;3;ESCOBAR;SECUNDARIAS;MS;8;1;617643;160;0;0;160;-58.73576084;-34.40369239;Urbano                        ;Urbano
ESCOBAR;0116MS0009;116;3;ESCOBAR;SECUNDARIAS;MS;9;1;617641;100;0;0;100;-58.77183652;-34.39970844;Urbano                        ;Urbano
ESCOBAR;0116MS0010;116;3;ESCOBAR;SECUNDARIAS;MS;10;2;620267;60;0;0;60;-58.81868257;-34.30977419;Rural Disperso;Rural
ESCOBAR;0116MS0011;116;3;ESCOBAR;SECUNDARIAS;MS;11;2;620271;75;0;0;75;-58.75201718;-34.43504997;Urbano                        ;Urbano
ESCOBAR;0116MS0012;116;3;ESCOBAR;SECUNDARIAS;MS;12;2;618791;70;0;0;70;-58.85063218;-34.32234684;Urbano                        ;Urbano
ESCOBAR;0116MS0013;116;3;ESCOBAR;SECUNDARIAS;MS;13;2;620268;95;0;0;95;-58.76773959;-34.41505493;Urbano                        ;Urbano
ESCOBAR;0116MS0014;116;3;ESCOBAR;SECUNDARIAS;MS;14;2;617299;0;230;0;230;-58.7539997;-34.39570206;Urbano                        ;Urbano
ESCOBAR;0116MS0015;116;3;ESCOBAR;SECUNDARIAS;MS;15;2;617639;100;0;0;100;-58.77708634;-34.40000073;Urbano                        ;Urbano
ESCOBAR;0116MS0016;116;3;ESCOBAR;SECUNDARIAS;MS;16;2;617635;70;0;0;70;-58.74504476;-34.38514617;Urbano                        ;Urbano
ESCOBAR;0116MS0017;116;3;ESCOBAR;SECUNDARIAS;MS;17;2;622846;70;0;0;70;-58.7197127;-34.29967253;Rural Disperso;Rural
ESCOBAR;0116MS0018;116;3;ESCOBAR;SECUNDARIAS;MS;18;2;618792;60;0;0;60;-58.80048692;-34.34731199;Urbano                        ;Urbano
ESCOBAR;0116MS0019;116;3;ESCOBAR;SECUNDARIAS;MS;19;2;619855;80;0;0;80;-58.80702952;-34.3384536;Urbano                        ;Urbano
ESCOBAR;0116MS0020;116;3;ESCOBAR;SECUNDARIAS;MS;20;2;618793;82;0;0;82;-58.81356338;-34.35532392;Urbano                        ;Urbano
ESCOBAR;0116MS0021;116;3;ESCOBAR;SECUNDARIAS;MS;21;2;618963;70;0;0;70;-58.79404677;-34.34423333;Urbano                        ;Urbano
ESCOBAR;0116MS0022;116;3;ESCOBAR;SECUNDARIAS;MS;22;2;617634;110;0;0;110;-58.76499507;-34.32053891;Urbano                        ;Urbano
ESCOBAR;0116MS0023;116;3;ESCOBAR;SECUNDARIAS;MS;23;2;617632;100;0;0;100;-58.73090655;-34.42012317;Urbano                        ;Urbano
ESCOBAR;0116MS0024;116;3;ESCOBAR;SECUNDARIAS;MS;24;2;618819;60;0;0;60;-58.74762297;-34.39030907;Urbano                        ;Urbano
ESCOBAR;0116MS0025;116;3;ESCOBAR;SECUNDARIAS;MS;25;2;619003;70;0;0;70;-58.7365662;-34.45387673;Urbano                        ;Urbano
ESCOBAR;0116MS0027;116;3;ESCOBAR;SECUNDARIAS;MS;27;2;618962;60;0;0;60;-58.79675025;-34.35403537;Urbano                        ;Urbano
ESCOBAR;0116MS0028;116;3;ESCOBAR;SECUNDARIAS;MS;28;2;618818;75;0;0;75;-58.76936308;-34.39492558;Urbano                        ;Urbano
ESCOBAR;0116MS0029;116;3;ESCOBAR;SECUNDARIAS;MS;29;2;617636;80;0;0;80;-58.78304351;-34.33352055;Urbano                        ;Urbano
ESCOBAR;0116MS0030;116;3;ESCOBAR;SECUNDARIAS;MS;30;2;617640;80;0;0;80;-58.72439452;-34.43542509;Urbano                        ;Urbano
ESCOBAR;0116MS0031;116;3;ESCOBAR;SECUNDARIAS;MS;31;2;617642;0;170;0;170;-58.82436656;-34.38847709;Urbano                        ;Urbano
ESCOBAR;0116MS0032;116;3;ESCOBAR;SECUNDARIAS;MS;32;2;617638;80;0;0;80;-58.73879367;-34.43010497;Urbano                        ;Urbano
ESCOBAR;0116MT0002;116;3;ESCOBAR;SECUNDARIAS;MT;2;1;610156;150;0;0;150;-58.73778953;-34.45530399;Urbano                        ;Urbano
ESCOBAR;0116MT0003;116;3;ESCOBAR;SECUNDARIAS;MT;3;1;610189;250;0;0;250;-58.77349564;-34.40973164;Urbano                        ;Urbano
ESCOBAR;0116MT0004;116;3;ESCOBAR;SECUNDARIAS;MT;4;1;607219;150;0;0;150;-58.74550132;-34.42641968;Urbano                        ;Urbano
EZEIZA;0130MA0001;130;3;EZEIZA;SECUNDARIAS;MA;1;1;616261;0;229;0;229;-58.59912111;-34.90114363;Urbano                        ;Urbano
EZEIZA;0130MS0001;130;3;EZEIZA;SECUNDARIAS;MS;1;1;608411;120;0;0;120;-58.51811969;-34.86046914;Urbano                        ;Urbano
EZEIZA;0130MS0004;130;3;EZEIZA;SECUNDARIAS;MS;4;1;604944;32;0;0;32;-58.5300885;-34.85178872;Urbano                        ;Urbano
EZEIZA;0130MS0006;130;3;EZEIZA;SECUNDARIAS;MS;6;1;618219;0;44;0;44;-58.54263421;-34.8537548;Urbano                        ;Urbano
EZEIZA;0130MS0007;130;3;EZEIZA;SECUNDARIAS;MS;7;1;618210;80;80;0;160;-58.58040644;-34.89405385;Urbano                        ;Urbano
EZEIZA;0130MS0008;130;3;EZEIZA;SECUNDARIAS;MS;8;1;618629;0;50;0;50;-58.53220422;-34.8757715;Urbano                        ;Urbano
EZEIZA;0130MS0009;130;3;EZEIZA;SECUNDARIAS;MS;9;1;617229;0;30;0;30;-58.56966472;-34.89465209;Urbano                        ;Urbano
EZEIZA;0130MS0010;130;3;EZEIZA;SECUNDARIAS;MS;10;2;617393;0;45;0;45;-58.53649531;-34.89295119;Urbano                        ;Urbano
EZEIZA;0130MS0011;130;3;EZEIZA;SECUNDARIAS;MS;11;2;618070;30;30;0;60;-58.57049599;-34.90840686;Urbano                        ;Urbano
EZEIZA;0130MS0012;130;3;EZEIZA;SECUNDARIAS;MS;12;2;618213;0;40;0;40;-58.52273522;-34.84189798;Urbano                        ;Urbano
EZEIZA;0130MS0013;130;3;EZEIZA;SECUNDARIAS;MS;13;2;623087;0;30;0;30;-58.58401978;-34.8300098;Rural Agrupado;Rural
EZEIZA;0130MS0014;130;3;EZEIZA;SECUNDARIAS;MS;14;2;618870;116;45;0;161;-58.59694978;-34.9002978;Urbano                        ;Urbano
EZEIZA;0130MS0016;130;3;EZEIZA;SECUNDARIAS;MS;16;2;618104;50;0;0;50;-58.55356071;-34.89534301;Urbano                        ;Urbano
EZEIZA;0130MS0018;130;3;EZEIZA;SECUNDARIAS;MS;18;2;617905;0;50;0;50;-58.55254025;-34.88660547;Urbano                        ;Urbano
EZEIZA;0130MS0019;130;3;EZEIZA;SECUNDARIAS;MS;19;2;618103;0;40;0;40;-58.58047258;-34.91285666;Urbano                        ;Urbano
EZEIZA;0130MS0020;130;3;EZEIZA;SECUNDARIAS;MS;20;2;618216;0;25;0;25;-58.51499291;-34.87049029;Urbano                        ;Urbano
EZEIZA;0130MS0021;130;3;EZEIZA;SECUNDARIAS;MS;21;2;617351;0;45;0;45;-58.53677803;-34.86216969;Urbano                        ;Urbano
EZEIZA;0130MS3011;130;3;EZEIZA;SECUNDARIAS;MS;3011;4;608411;0;33;0;33;-58.51811969;-34.86046914;Urbano                        ;Urbano
EZEIZA;0130MS3121;130;3;EZEIZA;SECUNDARIAS;MS;3121;4;618213;0;41;0;41;-58.52273522;-34.84189798;Urbano                        ;Urbano
EZEIZA;0130MS3122;130;3;EZEIZA;SECUNDARIAS;MS;3122;4;618213;0;23;0;23;-58.52273522;-34.84189798;Urbano                        ;Urbano
EZEIZA;0130MS3161;130;3;EZEIZA;SECUNDARIAS;MS;3161;4;618104;0;30;0;30;-58.55356071;-34.89534301;Urbano                        ;Urbano
EZEIZA;0130MT0001;130;3;EZEIZA;SECUNDARIAS;MT;1;1;608483;0;295;0;295;-58.52983264;-34.87176125;Urbano                        ;Urbano
F VARELA;0032BS0017;32;2;FLORENCIO VARELA;SECUNDARIAS;BS;17;2;618638;0;149;0;149;-58.26810839;-34.87052249;Urbano                        ;Urbano
F VARELA;0032BS0034;32;2;FLORENCIO VARELA;SECUNDARIAS;BS;34;2;619730;0;190;0;190;-58.31512409;-34.80961853;Urbano                        ;Urbano
F VARELA;0032BS0041;32;2;FLORENCIO VARELA;SECUNDARIAS;BS;41;2;617924;0;108;0;108;-58.1867639;-34.86361511;Urbano                        ;Urbano
F VARELA;0032DC0706;32;2;FLORENCIO VARELA;SECUNDARIAS;DC;706;3;611427;28;0;0;28;-58.19204701;-34.87247621;12;Urbano
F VARELA;0032DC0708;32;2;FLORENCIO VARELA;SECUNDARIAS;DC;708;3;621185;18;0;0;18;-58.25512893;-34.79890193;12;Urbano
F VARELA;0032DC0720;32;2;FLORENCIO VARELA;SECUNDARIAS;DC;720;3;607404;104;0;0;104;-58.29364648;-34.8016124;12;Urbano
F VARELA;0032DC0722;32;2;FLORENCIO VARELA;SECUNDARIAS;DC;722;3;608441;15;0;0;15;-58.19046742;-34.86276582;12;Urbano
F VARELA;0032DC0723;32;2;FLORENCIO VARELA;SECUNDARIAS;DC;723;3;608848;6;0;0;6;-58.27246705;-34.79638273;12;Urbano
F VARELA;0032DE0721;32;2;FLORENCIO VARELA;SECUNDARIAS;DE;721;3;608473;51;0;0;51;-58.2259972;-34.81289697;12;Urbano
F VARELA;0032MA0001;32;2;FLORENCIO VARELA;SECUNDARIAS;MA;1;1;611456;0;247;0;247;-58.26626614;-34.92098538;Rural Disperso;Rural
F VARELA;0032MS0006;32;2;FLORENCIO VARELA;SECUNDARIAS;MS;6;1;608850;396;500;0;896;-58.27784064;-34.78884605;Urbano                        ;Urbano
F VARELA;0032MT0001;32;2;FLORENCIO VARELA;SECUNDARIAS;MT;1;1;608432;0;1006;0;1006;-58.22790977;-34.82550794;Urbano                        ;Urbano
F VARELA;0032MT0002;32;2;FLORENCIO VARELA;SECUNDARIAS;MT;2;1;608438;0;950;0;950;-58.26681892;-34.80714373;Urbano                        ;Urbano
F VARELA;0032MT0003;32;2;FLORENCIO VARELA;SECUNDARIAS;MT;3;1;611426;0;1000;0;1000;-58.18905603;-34.86758514;Urbano                        ;Urbano
F VARELA;0032MT0004;32;2;FLORENCIO VARELA;SECUNDARIAS;MT;4;1;608849;0;640;0;640;-58.27731704;-34.7882648;Urbano                        ;Urbano
F. AMEGHINO;0128MA0001;128;3;FLORENTINO AMEGHINO;SECUNDARIAS;MA;1;1;616007;0;113;0;113;-62.45002733;-34.82425832;Rural Disperso;Rural
F. AMEGHINO;0128MS0001;128;3;FLORENTINO AMEGHINO;SECUNDARIAS;MS;1;1;611112;57;0;0;57;-62.46707363;-34.84397451;Urbano                        ;Urbano
F. AMEGHINO;0128MS0002;128;3;FLORENTINO AMEGHINO;SECUNDARIAS;MS;2;1;611112;0;72;0;72;-62.46707363;-34.84397451;Urbano                        ;Urbano
F. AMEGHINO;0128MS0003;128;3;FLORENTINO AMEGHINO;SECUNDARIAS;MS;3;1;621740;0;58;0;58;-62.4805747;-34.63731593;Rural Agrupado;Rural
F. AMEGHINO;0128MS0004;128;3;FLORENTINO AMEGHINO;SECUNDARIAS;MS;4;1;618816;0;61;0;61;-62.46771834;-34.8373894;Urbano                        ;Urbano
F. AMEGHINO;0128MT0001;128;3;FLORENTINO AMEGHINO;SECUNDARIAS;MT;1;1;620428;0;74;0;74;-62.22172022;-34.94736507;Rural Agrupado;Rural
G ALVARADO;0033DC0703;33;2;GENERAL ALVARADO;SECUNDARIAS;DC;703;3;609292;7;0;0;7;-57.84124343;-38.26232076;12;Urbano
G ALVARADO;0033DC0704;33;2;GENERAL ALVARADO;SECUNDARIAS;DC;704;3;609292;7;0;0;7;-57.84124343;-38.26232076;12;Urbano
G ALVARADO;0033DC0705;33;2;GENERAL ALVARADO;SECUNDARIAS;DC;705;3;621711;6;0;0;6;-57.86296622;-38.24306952;12;Urbano
G ALVARADO;0033DC0707;33;2;GENERAL ALVARADO;SECUNDARIAS;DC;707;3;610255;3;0;0;3;-58.22439836;-38.14833043;12;Urbano
G ALVARADO;0033DC0708;33;2;GENERAL ALVARADO;SECUNDARIAS;DC;708;3;610255;5;0;0;5;-58.22439836;-38.14833043;12;Rural
G ALVARADO;0033MA0001;33;2;GENERAL ALVARADO;SECUNDARIAS;MA;1;1;610082;0;38;137;175;-57.85180518;-38.23606439;Urbano                        ;Urbano
G ALVARADO;0033MA0002;33;2;GENERAL ALVARADO;SECUNDARIAS;MA;2;1;610082;0;120;91;211;-57.85180518;-38.23606439;Urbano                        ;Urbano
G ALVARADO;0033MA0100;33;2;GENERAL ALVARADO;SECUNDARIAS;MA;100;3;610081;0;0;40;40;-57.89046341;-38.22300591;Urbano                        ;Urbano
G ALVARADO;0033MT0001;33;2;GENERAL ALVARADO;SECUNDARIAS;MT;1;1;603802;180;0;0;180;-57.82724865;-38.26612379;Urbano                        ;Urbano
G ALVEAR;0034DC0701;34;2;GENERAL ALVEAR;SECUNDARIAS;DC;701;3;603367;8;0;0;8;-60.01870451;-36.01912237;12;Urbano
G ALVEAR;0034MA0001;34;2;GENERAL ALVEAR;SECUNDARIAS;MA;1;1;623079;0;50;0;50;-60.016149;-36.023964;Urbano                        ;Urbano
G ALVEAR;0034MS0001;34;2;GENERAL ALVEAR;SECUNDARIAS;MS;1;1;618269;115;0;0;115;-60.01893243;-36.01906976;Urbano                        ;Urbano
G ALVEAR;0034MS0004;34;2;GENERAL ALVEAR;SECUNDARIAS;MS;4;1;618269;2;0;0;2;-60.01893243;-36.01906976;Urbano                        ;Urbano
G ARENALES;0035MS0001;35;2;GENERAL ARENALES;SECUNDARIAS;MS;1;1;605381;66;0;0;66;-61.13196818;-34.11905631;Urbano                        ;Urbano
G ARENALES;0035MS0002;35;2;GENERAL ARENALES;SECUNDARIAS;MS;2;1;605381;77;0;0;77;-61.13196818;-34.11905631;Urbano                        ;Urbano
G ARENALES;0035MS0003;35;2;GENERAL ARENALES;SECUNDARIAS;MS;3;1;611817;33;15;0;48;-61.10268987;-34.23141687;Urbano                        ;Urbano
G ARENALES;0035MS0004;35;2;GENERAL ARENALES;SECUNDARIAS;MS;4;1;605382;26;0;0;26;-61.30772597;-34.30389433;Urbano                        ;Urbano
G ARENALES;0035MS0005;35;2;GENERAL ARENALES;SECUNDARIAS;MS;5;1;617074;2;15;0;17;-61.35474208;-34.20672019;Urbano                        ;Urbano
G BELGRANO;0036MS0002;36;2;GENERAL BELGRANO;SECUNDARIAS;MS;2;1;622508;0;30;0;30;-58.95887845;-35.67265542;Rural Agrupado;Rural
G BELGRANO;0036MS0003;36;2;GENERAL BELGRANO;SECUNDARIAS;MS;3;1;622508;0;45;0;45;-58.95887845;-35.67265542;Rural Agrupado;Rural
G BELGRANO;0036MS0004;36;2;GENERAL BELGRANO;SECUNDARIAS;MS;4;1;620463;0;60;0;60;-58.4853351;-35.75300758;Urbano                        ;Urbano
G BELGRANO;0036MS0005;36;2;GENERAL BELGRANO;SECUNDARIAS;MS;5;1;618872;0;60;0;60;-58.49318883;-35.78180538;Urbano                        ;Urbano
G BELGRANO;0036MT0001;36;2;GENERAL BELGRANO;SECUNDARIAS;MT;1;1;622899;0;25;0;25;-58.50947465;-35.77129509;Urbano                        ;Urbano
G CHAVES;0050MS0001;50;2;GONZALES CHAVES;SECUNDARIAS;MS;1;1;610269;0;15;0;15;-60.41552432;-37.96595568;Rural Agrupado;Rural
G CHAVES;0050MS0003;50;2;GONZALES CHAVES;SECUNDARIAS;MS;3;1;610269;0;68;0;68;-60.41552432;-37.96595568;Rural Agrupado;Rural
G CHAVES;0050MS0004;50;2;GONZALES CHAVES;SECUNDARIAS;MS;4;1;620102;0;20;0;20;-60.09986693;-38.03116357;Urbano                        ;Urbano
G CHAVES;0050MT0001;50;2;GONZALES CHAVES;SECUNDARIAS;MT;1;1;618087;0;20;0;20;-60.09552189;-38.03811312;Urbano                        ;Urbano
G GUIDO;0037MS0001;37;2;GENERAL GUIDO;SECUNDARIAS;MS;1;1;607942;0;35;0;35;-57.79369858;-36.6379348;Rural Agrupado;Rural
G LAMADRID;0038DC0702;38;2;GENERAL LA MADRID;SECUNDARIAS;DC;702;3;603104;11;0;0;11;-61.26365696;-37.2500189;12;Urbano
G LAMADRID;0038MA0001;38;2;GENERAL LA MADRID;SECUNDARIAS;MA;1;1;609094;0;64;13;77;-61.25320841;-37.24997955;Urbano                        ;Urbano
G LAMADRID;0038MA0102;38;2;GENERAL LA MADRID;SECUNDARIAS;MA;102;3;609094;0;0;88;88;-61.25320841;-37.24997955;Urbano                        ;Urbano
G LAMADRID;0038MS0002;38;2;GENERAL LA MADRID;SECUNDARIAS;MS;2;1;618873;199;0;0;199;-61.26333916;-37.25003297;Urbano                        ;Urbano
G LAMADRID;0038MS0003;38;2;GENERAL LA MADRID;SECUNDARIAS;MS;3;1;620476;0;41;0;41;-61.53507419;-37.36174712;Rural Agrupado;Rural
G LAMADRID;0038MS2030;38;2;GENERAL LA MADRID;SECUNDARIAS;MS;2030;4;620476;0;39;0;39;-61.53507419;-37.36174712;Rural Agrupado;Rural
G LAMADRID;0038MS3021;38;2;GENERAL LA MADRID;SECUNDARIAS;MS;3021;4;620476;31;0;0;31;-61.53507419;-37.36174712;Rural Agrupado;Rural
G LAMADRID;0038MT0001;38;2;GENERAL LA MADRID;SECUNDARIAS;MT;1;1;618873;0;99;0;99;-61.26333916;-37.25003297;Urbano                        ;Urbano
G LAVALLE;0039MS0002;39;2;GENERAL LAVALLE;SECUNDARIAS;MS;2;1;621738;0;84;0;84;-56.76077785;-36.70622014;Rural Disperso;Rural
G MADARIAGA;0040MA0001;40;2;GENERAL MADARIAGA;SECUNDARIAS;MA;1;1;622136;0;200;0;200;-57.1358157;-37.00288421;Urbano                        ;Urbano
G MADARIAGA;0040MS0003;40;2;GENERAL MADARIAGA;SECUNDARIAS;MS;3;1;622136;0;50;0;50;-57.1358157;-37.00288421;Urbano                        ;Urbano
G MADARIAGA;0040MS0004;40;2;GENERAL MADARIAGA;SECUNDARIAS;MS;4;1;622326;0;50;0;50;-57.14680415;-37.00103077;Urbano                        ;Urbano
G MADARIAGA;0040MS0006;40;2;GENERAL MADARIAGA;SECUNDARIAS;MS;6;1;622325;0;13;0;13;-57.12372378;-36.99816932;Urbano                        ;Urbano
G MADARIAGA;0040MT0001;40;2;GENERAL MADARIAGA;SECUNDARIAS;MT;1;1;619734;0;80;0;80;-57.12345124;-37.01724586;Urbano                        ;Urbano
G PAZ;0041DE0701;41;2;GENERAL PAZ;SECUNDARIAS;DE;701;3;601878;16;0;0;16;-58.31022167;-35.51591217;12;Rural
G PAZ;0041MA0001;41;2;GENERAL PAZ;SECUNDARIAS;MA;1;1;607235;0;37;40;77;-58.33430804;-35.51310032;Urbano                        ;Urbano
G PAZ;0041MM0002;41;2;GENERAL PAZ;SECUNDARIAS;MM;2;1;607235;0;27;0;27;-58.33430804;-35.51310032;Urbano                        ;Urbano
G PINTO;0042MS0002;42;2;GENERAL PINTO;SECUNDARIAS;MS;2;1;600224;74;0;0;74;-62.20302384;-34.79136998;Rural Agrupado;Rural
G PINTO;0042MS0003;42;2;GENERAL PINTO;SECUNDARIAS;MS;3;1;600224;60;0;0;60;-62.20302384;-34.79136998;Rural Agrupado;Rural
G PINTO;0042MT0001;42;2;GENERAL PINTO;SECUNDARIAS;MT;1;1;621735;84;0;10;94;-61.92611796;-34.4186036;Rural Agrupado;Rural
G PUEYRREDON;0043AS0001;43;2;GENERAL PUEYRREDON;SECUNDARIAS;AS;1;1;605641;0;33;0;33;-57.54406485;-37.99903343;12;Urbano
G PUEYRREDON;0043BS0031;43;2;GENERAL PUEYRREDON;SECUNDARIAS;BS;31;2;618458;39;0;0;39;-57.58619824;-37.99276344;Urbano                        ;Urbano
